,etiquetaoriginal,tweet,tweetF,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust,TweetNeutro,TweetPositivo,TweetNegativo,
5383,NEU,"Solo tengo que decir estés dónde estés, estés con quién estés, aún te extraño... extraño que me revientes el hígado, oh, pisco amigo mío.","['Solo', 'tengo', 'que', 'decir', 'estés', 'dónde', 'estés', 'estés', 'con', 'quién', 'estés', 'aún', 'te', 'extraño', 'extraño', 'que', 'me', 'revientes', 'el', 'hígado', 'oh', 'pisco', 'amigo', 'mío', '']",0,0.041666667,0,0,0.041666667,0,0.041666667,0,0,0.041666667,0,1,0,0
5384,P,"@emarlyworld feliz sabado para ti tbm,a los tiempos entro al twitter y es agradable que a la primera persona que vea, sea a ti !!!","['', 'emarlyworld', 'feliz', 'sabado', 'para', 'ti', 'tbm', 'a', 'los', 'tiempos', 'entro', 'al', 'twitter', 'y', 'es', 'agradable', 'que', 'a', 'la', 'primera', 'persona', 'que', 'vea', 'sea', 'a', 'ti', '']",0,0.08,0,0,0.08,0,0.08,0,0.04,0.08,0,1,0,1
5385,N,@danielperedo17 39 goles en 2016 y va al fútbol peruano? Será su video? No vaya hacer que sea igual que de cuto Guadalupe y Esidio jeje,"['', 'danielperedo17', '39', 'goles', 'en', '2016', 'y', 'va', 'al', 'fútbol', 'peruano', 'Será', 'su', 'video', 'No', 'vaya', 'hacer', 'que', 'sea', 'igual', 'que', 'de', 'cuto', 'Guadalupe', 'y', 'Esidio', 'jeje']",0,0,0,0,0,0,0.038461538,0,0,0,0,1,0,0
5386,NEU,Buena Galdos y eso q la conoces y te cae bien cuando se dara cuenta la flaca por su bien sin joda q va por mal camino,"['Buena', 'Galdos', 'y', 'eso', 'q', 'la', 'conoces', 'y', 'te', 'cae', 'bien', 'cuando', 'se', 'dara', 'cuenta', 'la', 'flaca', 'por', 'su', 'bien', 'sin', 'joda', 'q', 'va', 'por', 'mal', 'camino']",0.037037037,0,0.037037037,0.037037037,0,0.037037037,0,0.037037037,0,0.037037037,0,0,1,0
5387,NEU,Bueno pues ya decidí que iré a Meneo para Halloween y me invitan al día siguiente a 3 master class en el gimnasio a partir de 10 am,"['Bueno', 'pues', 'ya', 'decidí', 'que', 'iré', 'a', 'Meneo', 'para', 'Halloween', 'y', 'me', 'invitan', 'al', 'día', 'siguiente', 'a', '3', 'master', 'class', 'en', 'el', 'gimnasio', 'a', 'partir', 'de', '10', 'am']",0,0.035714286,0,0,0.035714286,0,0.035714286,0,0.035714286,0.035714286,0,1,0,0
5388,N,Todos sufriendo por el vivoxelron,"['Todos', 'sufriendo', 'por', 'el', 'vivoxelron']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5389,NEU,@The_SoulOfLion Hoy no esta juaneco creo,"['', 'The', 'SoulOfLion', 'Hoy', 'no', 'esta', 'juaneco', 'creo']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5390,NEU,@chifaentiffanys no soy emo!!!! … feliz año!!,"['', 'chifaentiffanys', 'no', 'soy', 'emo', 'feliz', 'año', '']",0,0.166666667,0,0,0.166666667,0,0.166666667,0,0,0.166666667,0,1,0,0
5391,N,Es criminal que me hagan caminar tanto hoy,"['Es', 'criminal', 'que', 'me', 'hagan', 'caminar', 'tanto', 'hoy']",0.125,0,0.125,0.125,0,0.125,0,0,0,0,0,0,1,1
5392,P,Hoy pasaremos una hermosa tarde con ellos #ShowNavidad #CasaHogarMamáVictoria,"['Hoy', 'pasaremos', 'una', 'hermosa', 'tarde', 'con', 'ellos', 'ShowNavidad', 'CasaHogarMamáVictoria']",0,0,0,0,0.111111111,0.111111111,0.111111111,0.111111111,0,0,1,0,0,0
5393,NEU,Lo que me recuerda que @edvergaray me criticará de seguro,"['Lo', 'que', 'me', 'recuerda', 'que', 'edvergaray', 'me', 'criticará', 'de', 'seguro']",0,0,0,0,0.1,0,0.1,0,0,0.1,0,1,0,0
5394,NEU,"@Madame36 Martita mi pueblo es impredecible, coma sopa seca con carapulcra","['', 'Madame36', 'Martita', 'mi', 'pueblo', 'es', 'impredecible', 'coma', 'sopa', 'seca', 'con', 'carapulcra']",0,0,0,0.090909091,0,0.090909091,0.090909091,0.090909091,0,0,1,0,0,1
5395,NEU,"Voy a cambiar mi vida, dejaré de salir por un buen tiempo","['Voy', 'a', 'cambiar', 'mi', 'vida', 'dejaré', 'de', 'salir', 'por', 'un', 'buen', 'tiempo']",0,0.166666667,0,0,0,0,0,0.083333333,0,0,1,0,0,1
5396,NEU,"@cachetotesrosa pero tranquila, me metió al poro no a donde piensas *maldito corrector*","['', 'cachetotesrosa', 'pero', 'tranquila', 'me', 'metió', 'al', 'poro', 'no', 'a', 'donde', 'piensas', 'maldito', 'corrector', '']",0.076923077,0,0,0.076923077,0,0.076923077,0,0.076923077,0,0,0,0,1,0
5397,NEU,@MemesDelPeru tal cual csm @ClaroPeru hazte una y alarga la vigencia del 4G ilimitado,"['', 'MemesDelPeru', 'tal', 'cual', 'csm', 'ClaroPeru', 'hazte', 'una', 'y', 'alarga', 'la', 'vigencia', 'del', '4G', 'ilimitado']",0,0,0,0,0,0,0.071428571,0,0,0,0,1,0,0
5398,NEU,@NoraArcila khaaaa? Ese concierto ha sido más publicitado que la campaña de Keiko... pero... pobreza,"['', 'NoraArcila', 'khaaaa', 'Ese', 'concierto', 'ha', 'sido', 'más', 'publicitado', 'que', 'la', 'campaña', 'de', 'Keiko', 'pero', 'pobreza']",0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0.066666667,0,0,0,0,1,0
5399,N,@ConsejodePata lcp te da solo una galleta rellenita de 30 céntimos y un vasito de cifrut,"['', 'ConsejodePata', 'lcp', 'te', 'da', 'solo', 'una', 'galleta', 'rellenita', 'de', '30', 'céntimos', 'y', 'un', 'vasito', 'de', 'cifrut']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5400,NEU,"Siempre he pensado que las cosas pasan por algo y bueno, pasó. Volvió. Hagamos ese regreso magnífico","['Siempre', 'he', 'pensado', 'que', 'las', 'cosas', 'pasan', 'por', 'algo', 'y', 'bueno', 'pasó', 'Volvió', 'Hagamos', 'ese', 'regreso', 'magnífico']",0,0.058823529,0,0,0.058823529,0,0.058823529,0,0.058823529,0.058823529,0,1,0,0
5401,NEU,"@Jimmyenlanada @RobustControl @lito0404 y bueno si me olvido de alguien pues lo lamento, soy mal amigo. Feliz noche.","['', 'Jimmyenlanada', 'RobustControl', 'lito0404', 'y', 'bueno', 'si', 'me', 'olvido', 'de', 'alguien', 'pues', 'lo', 'lamento', 'soy', 'mal', 'amigo', 'Feliz', 'noche', '']",0.111111111,0.166666667,0.111111111,0.166666667,0.166666667,0.166666667,0.166666667,0.111111111,0.055555556,0.166666667,1,0,0,1
5402,N,Y ya no sé si soy Kaf o la mujer llena de puntos rojos Esto ya no me gusta,"['Y', 'ya', 'no', 'sé', 'si', 'soy', 'Kaf', 'o', 'la', 'mujer', 'llena', 'de', 'puntos', 'rojos', 'Esto', 'ya', 'no', 'me', 'gusta']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5403,P,@joannabolona que paso? también?... vao a jugar FIFA15 en play 3.. con unas coronas!... hahaha! se vienen mejores días! saludos!,"['', 'joannabolona', 'que', 'paso', 'también', 'vao', 'a', 'jugar', 'FIFA15', 'en', 'play', '3', 'con', 'unas', 'coronas', 'hahaha', 'se', 'vienen', 'mejores', 'días', 'saludos', '']",0,0,0,0,0,0.05,0,0,0,0,0,0,1,0
5404,NEU,"@JEESrcismo por eso mismo. Yo no veo la diferencia en una supuesta ""vida sana"" impulsada por el veganismo y el resto","['', 'JEESrcismo', 'por', 'eso', 'mismo', 'Yo', 'no', 'veo', 'la', 'diferencia', 'en', 'una', 'supuesta', 'vida', 'sana', 'impulsada', 'por', 'el', 'veganismo', 'y', 'el', 'resto']",0,0,0,0,0,0,0.047619048,0,0,0,0,1,0,0
5405,NEU,"Uy el trío del masajeo prostatico mutuo se está muy calladito, seguro que estarán botando todo lo relacionado con el jueguico ese.","['Uy', 'el', 'trío', 'del', 'masajeo', 'prostatico', 'mutuo', 'se', 'está', 'muy', 'calladito', 'seguro', 'que', 'estarán', 'botando', 'todo', 'lo', 'relacionado', 'con', 'el', 'jueguico', 'ese', '']",0,0,0,0,0.045454545,0.045454545,0.090909091,0.045454545,0,0.045454545,0,1,0,0
5406,N,"La tierra del olvido es una bonita canción, pero cuando la pienso Iquitos sería la tierra olvidada porque seguimos tantos años hasta las","['La', 'tierra', 'del', 'olvido', 'es', 'una', 'bonita', 'canción', 'pero', 'cuando', 'la', 'pienso', 'Iquitos', 'sería', 'la', 'tierra', 'olvidada', 'porque', 'seguimos', 'tantos', 'años', 'hasta', 'las']",0.043478261,0,0,0.043478261,0,0.043478261,0.086956522,0,0,0,0,1,0,0
5407,NEU,"@adorkblelaura Ross gano, laura no, a&amp;a no Laia presento un premio, hay una foto de ross y laura. las huevonas del fandom hacen bardo","['', 'adorkblelaura', 'Ross', 'gano', 'laura', 'no', 'a', 'amp', 'a', 'no', 'Laia', 'presento', 'un', 'premio', 'hay', 'una', 'foto', 'de', 'ross', 'y', 'laura', 'las', 'huevonas', 'del', 'fandom', 'hacen', 'bardo']",0,0.038461538,0,0,0.038461538,0,0.076923077,0,0.038461538,0.038461538,0,1,0,0
5408,NEU,"Voy o no voy!!! estresado pero feliz con tu amor,un amor verdadero sincero y no convenido m siento amado x quien soy no x conveniencia","['Voy', 'o', 'no', 'voy', 'estresado', 'pero', 'feliz', 'con', 'tu', 'amor', 'un', 'amor', 'verdadero', 'sincero', 'y', 'no', 'convenido', 'm', 'siento', 'amado', 'x', 'quien', 'soy', 'no', 'x', 'conveniencia']",0,0.076923077,0,0,0.153846154,0,0.269230769,0,0.038461538,0.115384615,0,1,0,0
5409,NEU,Ya ni voy a hacer bromas weon porque si yo hubiese leído eso durante la salida de Zayn me hubiese empezado llorado y todo que triste,"['Ya', 'ni', 'voy', 'a', 'hacer', 'bromas', 'weon', 'porque', 'si', 'yo', 'hubiese', 'leído', 'eso', 'durante', 'la', 'salida', 'de', 'Zayn', 'me', 'hubiese', 'empezado', 'llorado', 'y', 'todo', 'que', 'triste']",0.038461538,0,0.038461538,0.076923077,0,0.076923077,0.076923077,0.076923077,0.038461538,0,1,0,0,1
5410,NEU,@YamileUc pos yo no sabia pensamos que ya se habían ido pero luis vio el mensaje y corrio jaja y yo ni podia seguirle el paso ja,"['', 'YamileUc', 'pos', 'yo', 'no', 'sabia', 'pensamos', 'que', 'ya', 'se', 'habían', 'ido', 'pero', 'luis', 'vio', 'el', 'mensaje', 'y', 'corrio', 'jaja', 'y', 'yo', 'ni', 'podia', 'seguirle', 'el', 'paso', 'ja']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5411,NEU,"Toda historia de amor tiene un final feliz, si no eres feliz en este momento debe ser porque no era amor o porque aún no es el final","['Toda', 'historia', 'de', 'amor', 'tiene', 'un', 'final', 'feliz', 'si', 'no', 'eres', 'feliz', 'en', 'este', 'momento', 'debe', 'ser', 'porque', 'no', 'era', 'amor', 'o', 'porque', 'aún', 'no', 'es', 'el', 'final']",0,0.071428571,0,0,0.142857143,0,0.142857143,0,0,0.071428571,0,1,0,0
5412,P,@davidernestoz yo te veo bonito,"['', 'davidernestoz', 'yo', 'te', 'veo', 'bonito']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5413,NEU,Hasta las últimas consecuecias #Abrahamers #Lealtad,"['Hasta', 'las', 'últimas', 'consecuecias', 'Abrahamers', 'Lealtad']",0,0,0,0,0,0,0.166666667,0,0,0.166666667,0,1,0,0
5414,NEU,Otra navidad más sin ti mamita maria,"['Otra', 'navidad', 'más', 'sin', 'ti', 'mamita', 'maria']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5415,NEU,@lizdanielalina1 solo rt #QueremosERDLalas930pm no des corazón plis,"['', 'lizdanielalina1', 'solo', 'rt', 'QueremosERDLalas930pm', 'no', 'des', 'corazón', 'plis']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5416,NEU,@PaIestina @CDPalestinoSADP @arayamas @mauroabughosh @palestinalibre quiero un polo así,"['', 'PaIestina', 'CDPalestinoSADP', 'arayamas', 'mauroabughosh', 'palestinalibre', 'quiero', 'un', 'polo', 'así']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5417,N,"Terminarán odiándome, como casi todos los padres que me conocen","['Terminarán', 'odiándome', 'como', 'casi', 'todos', 'los', 'padres', 'que', 'me', 'conocen']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5418,N,@5nfidente No. Era sad y soy bien marica con esas cosas.,"['', '5nfidente', 'No', 'Era', 'sad', 'y', 'soy', 'bien', 'marica', 'con', 'esas', 'cosas', '']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5419,NEU,Solo que me inviten un almuerzito o dos que me quedo misia,"['Solo', 'que', 'me', 'inviten', 'un', 'almuerzito', 'o', 'dos', 'que', 'me', 'quedo', 'misia']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5420,N,@elrifle @JessicaSolano la costra me da cosas. Pero qué lindo por la enfermerita.,"['', 'elrifle', 'JessicaSolano', 'la', 'costra', 'me', 'da', 'cosas', 'Pero', 'qué', 'lindo', 'por', 'la', 'enfermerita', '']",0,0,0,0,0,0.076923077,0.076923077,0,0,0,1,0,0,0
5421,N,@Danaloby Gente como tu mediocres y matoncitos. Que se puede esperar de los fujiratas.,"['', 'Danaloby', 'Gente', 'como', 'tu', 'mediocres', 'y', 'matoncitos', 'Que', 'se', 'puede', 'esperar', 'de', 'los', 'fujiratas', '']",0,0.071428571,0,0,0,0.071428571,0.071428571,0,0.071428571,0.071428571,1,0,0,0
5422,NEU,2 meses que parecen una eternidad. no sabes como me haces falta mi querida abuelita,"['2', 'meses', 'que', 'parecen', 'una', 'eternidad', 'no', 'sabes', 'como', 'me', 'haces', 'falta', 'mi', 'querida', 'abuelita']",0.066666667,0,0.066666667,0.066666667,0,0.066666667,0,0,0,0,0,0,1,0
5423,NEU,"@cachetotesrosa ahora ya estoy un mejor, pero tendré que regresar a la clinica en la semana","['', 'cachetotesrosa', 'ahora', 'ya', 'estoy', 'un', 'mejor', 'pero', 'tendré', 'que', 'regresar', 'a', 'la', 'clinica', 'en', 'la', 'semana']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5424,P,"Antes de dormir quiero decir que fue una Navidad muy pero muy linda, estoy feliz. Buenas noches","['Antes', 'de', 'dormir', 'quiero', 'decir', 'que', 'fue', 'una', 'Navidad', 'muy', 'pero', 'muy', 'linda', 'estoy', 'feliz', 'Buenas', 'noches']",0,0.058823529,0,0,0.058823529,0.117647059,0.058823529,0.117647059,0,0.058823529,0,0,1,0
5425,NEU,cuando estás conversando de la más tranquila y te hacen recordar que mataron al perro de majin boo,"['cuando', 'estás', 'conversando', 'de', 'la', 'más', 'tranquila', 'y', 'te', 'hacen', 'recordar', 'que', 'mataron', 'al', 'perro', 'de', 'majin', 'boo']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5426,P,"Amigos, mi pavo huele buenazo. Y si se lo estan preguntando. Sí. Es la 1ra vez que lo hacemos.","['Amigos', 'mi', 'pavo', 'huele', 'buenazo', 'Y', 'si', 'se', 'lo', 'estan', 'preguntando', 'Sí', 'Es', 'la', '1ra', 'vez', 'que', 'lo', 'hacemos', '']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5427,P,Es grandioso conocer a personas maravillosas como ustedes @lasabesaba @vanessasaba75 se quedan en el corazón de las que las conocen.,"['Es', 'grandioso', 'conocer', 'a', 'personas', 'maravillosas', 'como', 'ustedes', 'lasabesaba', 'vanessasaba75', 'se', 'quedan', 'en', 'el', 'corazón', 'de', 'las', 'que', 'las', 'conocen', '']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5428,N,@umbral2005 si pero la verdad que función de chistes del que chancó a mi familiar no creo que haga mucha gracia.,"['', 'umbral2005', 'si', 'pero', 'la', 'verdad', 'que', 'función', 'de', 'chistes', 'del', 'que', 'chancó', 'a', 'mi', 'familiar', 'no', 'creo', 'que', 'haga', 'mucha', 'gracia', '']",0,0,0,0,0,0,0.142857143,0,0,0.095238095,0,1,0,0
5429,NEU,"@JayroCerasuolo oh no te la debo negrito, lo lamento, prometo ir al próximo kaos ir desde las 8 pm y guardarte cola","['', 'JayroCerasuolo', 'oh', 'no', 'te', 'la', 'debo', 'negrito', 'lo', 'lamento', 'prometo', 'ir', 'al', 'próximo', 'kaos', 'ir', 'desde', 'las', '8', 'pm', 'y', 'guardarte', 'cola']",0,0,0.045454545,0.045454545,0,0.045454545,0,0.045454545,0,0,0,0,1,0
5430,NEU,"@elmejorerico @silva_alvan @meiermq si los Ramirez dicen q son honrados,becerril q es buen padre,Chacón q sí tiene educ.X q no me crees ?","['', 'elmejorerico', 'silva', 'alvan', 'meiermq', 'si', 'los', 'Ramirez', 'dicen', 'q', 'son', 'honrados', 'becerril', 'q', 'es', 'buen', 'padre', 'Chacón', 'q', 'sí', 'tiene', 'educ', 'X', 'q', 'no', 'me', 'crees', '']",0,0,0,0,0,0,0,0,0,0.038461538,1,0,0,1
5431,N,Es una lástima que todos los estrenos de Star Wars los voy a terminar relacionando con el fin de Penta Runners. Fue muy sorpresivo,"['Es', 'una', 'lástima', 'que', 'todos', 'los', 'estrenos', 'de', 'Star', 'Wars', 'los', 'voy', 'a', 'terminar', 'relacionando', 'con', 'el', 'fin', 'de', 'Penta', 'Runners', 'Fue', 'muy', 'sorpresivo']",0,0,0,0,0,0.041666667,0,0.083333333,0,0,0,0,1,1
5432,NEU,"La gente coreando en Río ""ole ole ole ole, delpo! Delpo!"" Eres local @delpotrojuan, saca ventaja de eso y da lo mejor. Pero ojalá pierdas","['La', 'gente', 'coreando', 'en', 'Río', 'ole', 'ole', 'ole', 'ole', 'delpo', 'Delpo', 'Eres', 'local', 'delpotrojuan', 'saca', 'ventaja', 'de', 'eso', 'y', 'da', 'lo', 'mejor', 'Pero', 'ojalá', 'pierdas']",0,0,0,0,0,0,0.08,0,0,0,0,1,0,0
5433,NEU,"Si es que llego a tener hijos no les pondré nombres difíciles de escribir ni de pronunciar, para que no los molesten como a mí jaja","['Si', 'es', 'que', 'llego', 'a', 'tener', 'hijos', 'no', 'les', 'pondré', 'nombres', 'difíciles', 'de', 'escribir', 'ni', 'de', 'pronunciar', 'para', 'que', 'no', 'los', 'molesten', 'como', 'a', 'mí', 'jaja']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5434,NEU,#�NOMBRE?,"['', 'Amor', '1', '02', 'Acabo', 'de', 'ver', 'a', 'mi', 'hermana', 'con', 'su', 'pretendiente', 'Camila', 'Díaz', '1', '03', 'uyyy', 'no', 'te', 'exhaltes', 'es', 'normal', 'jaja', 'Amor', '1', '04', 'Casi', 'le', 'pego']",0,0.034482759,0,0.034482759,0.068965517,0,0.068965517,0,0,0,0,1,0,0
5435,NEU,"Se suspendió por fuerza mayor mi show en la mina, y ahora qué hago justo el 28 ya se iré al cambio de mando y haré de Ollanta","['Se', 'suspendió', 'por', 'fuerza', 'mayor', 'mi', 'show', 'en', 'la', 'mina', 'y', 'ahora', 'qué', 'hago', 'justo', 'el', '28', 'ya', 'se', 'iré', 'al', 'cambio', 'de', 'mando', 'y', 'haré', 'de', 'Ollanta']",0.035714286,0,0,0.071428571,0,0.035714286,0.107142857,0,0,0.071428571,0,1,0,0
5436,NEU,Ya estuviera re descontrolado jajajajja,"['Ya', 'estuviera', 're', 'descontrolado', 'jajajajja']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5437,NEU,Que vuelvan peluchin y gigi urgente,"['Que', 'vuelvan', 'peluchin', 'y', 'gigi', 'urgente']",0,0.166666667,0,0.166666667,0,0.166666667,0,0,0.166666667,0,0,0,1,0
5438,N,Él es un claro ejemplo de pendejo.,"['Él', 'es', 'un', 'claro', 'ejemplo', 'de', 'pendejo', '']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5439,N,"Decepcionado , este dolor ya lo tengo acostumbrado","['Decepcionado', 'este', 'dolor', 'ya', 'lo', 'tengo', 'acostumbrado']",0.142857143,0,0.285714286,0.142857143,0,0.285714286,0,0.285714286,0,0,0,0,1,1
5440,N,"Como cuando te sientes fea, gorda y sin plata","['Como', 'cuando', 'te', 'sientes', 'fea', 'gorda', 'y', 'sin', 'plata']",0,0,0,0,0,0,0,0,0,0,1,0,0,0
5441,NEU,"@rojozapatito despídete de todos, deséales feliz año y bye bye","['', 'rojozapatito', 'despídete', 'de', 'todos', 'deséales', 'feliz', 'año', 'y', 'bye', 'bye']",0,0.1,0,0,0.1,0,0.1,0,0,0.1,0,1,0,0
5442,NEU,@FotoCalato @cinencuentro gracias por apoyar al cine hecho en las regiones,"['', 'FotoCalato', 'cinencuentro', 'gracias', 'por', 'apoyar', 'al', 'cine', 'hecho', 'en', 'las', 'regiones']",0,0,0,0,0,0,0,0,0,0.090909091,1,0,0,1
5443,NEU,"Despues de muchos años, pudimos reir por un buen par de horas..","['Despues', 'de', 'muchos', 'años', 'pudimos', 'reir', 'por', 'un', 'buen', 'par', 'de', 'horas', '']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5444,NEU,"#AsíMeDuela , tendre que comer el pavo , aunque en verano este gordita","['', 'AsíMeDuela', 'tendre', 'que', 'comer', 'el', 'pavo', 'aunque', 'en', 'verano', 'este', 'gordita']",0,0,0,0,0,0,0.090909091,0,0,0,0,1,0,0
5445,NEU,"-hola, quiero pagar la renovación del dni. -el azul? -si jajaja Alto martes señoreeessss!","['', 'hola', 'quiero', 'pagar', 'la', 'renovación', 'del', 'dni', 'el', 'azul', 'si', 'jajaja', 'Alto', 'martes', 'señoreeessss', '']",0.071428571,0.071428571,0,0,0.071428571,0.071428571,0.071428571,0.071428571,0,0.071428571,1,0,0,1
5446,N,Lo único malo de salir sin maquillaje es que no te mancho con mi labial,"['Lo', 'único', 'malo', 'de', 'salir', 'sin', 'maquillaje', 'es', 'que', 'no', 'te', 'mancho', 'con', 'mi', 'labial']",0.066666667,0.066666667,0.066666667,0.066666667,0,0.066666667,0,0.133333333,0,0,0,0,1,1
5447,NEU,"Alucina. De todos modos, no arruinará mi linda noche buena, a lado de mi fam. @Elicrema","['Alucina', 'De', 'todos', 'modos', 'no', 'arruinará', 'mi', 'linda', 'noche', 'buena', 'a', 'lado', 'de', 'mi', 'fam', 'Elicrema']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5448,NEU,#UnLugarEnMiMesa A todas las personas que fueron el mejor respaldo este 2016 Sobre Todo A Ti AMOR,"['', 'UnLugarEnMiMesa', 'A', 'todas', 'las', 'personas', 'que', 'fueron', 'el', 'mejor', 'respaldo', 'este', '2016', 'Sobre', 'Todo', 'A', 'Ti', 'AMOR']",0,0,0,0,0.058823529,0,0.058823529,0,0,0,0,1,0,0
5449,N,"Estomago perdón por las mariposas Almohada perdón por las lagrimas Corazón perdón por las lagrimas Cerebro, tenias razón","['Estomago', 'perdón', 'por', 'las', 'mariposas', 'Almohada', 'perdón', 'por', 'las', 'lagrimas', 'Corazón', 'perdón', 'por', 'las', 'lagrimas', 'Cerebro', 'tenias', 'razón']",0,0,0,0,0,0,0.055555556,0,0,0,0,1,0,0
5450,NEU,@74evmm callate que esos son mis descargues en la choza jajajaja y aun tienen que esperar otro poquito mas,"['', '74evmm', 'callate', 'que', 'esos', 'son', 'mis', 'descargues', 'en', 'la', 'choza', 'jajajaja', 'y', 'aun', 'tienen', 'que', 'esperar', 'otro', 'poquito', 'mas']",0,0.052631579,0.052631579,0,0,0.105263158,0.105263158,0.052631579,0.052631579,0.052631579,1,0,0,1
5451,NEU,"Y pensar que luego de tantos años siempre ha habido una persona que ha pensado igual que yo, la única","['Y', 'pensar', 'que', 'luego', 'de', 'tantos', 'años', 'siempre', 'ha', 'habido', 'una', 'persona', 'que', 'ha', 'pensado', 'igual', 'que', 'yo', 'la', 'única']",0,0,0,0,0,0,0,0,0,0,1,0,0,1
5452,NEU,@InvictosSomos fuera del típico saludo navideño tengo una duda: pasan Navidad juntos o cada uno con su familia? Saludos desde Lima,"['', 'InvictosSomos', 'fuera', 'del', 'típico', 'saludo', 'navideño', 'tengo', 'una', 'duda', 'pasan', 'Navidad', 'juntos', 'o', 'cada', 'uno', 'con', 'su', 'familia', 'Saludos', 'desde', 'Lima']",0,0,0,0.047619048,0.047619048,0.047619048,0.095238095,0.047619048,0.047619048,0.047619048,0,1,0,0
5453,NEU,Todo sacrificio tiene su recompensa Este mes me toco estar apretada de dinero pero todo sea por mi salud Llegaran tiempos mejores,"['Todo', 'sacrificio', 'tiene', 'su', 'recompensa', 'Este', 'mes', 'me', 'toco', 'estar', 'apretada', 'de', 'dinero', 'pero', 'todo', 'sea', 'por', 'mi', 'salud', 'Llegaran', 'tiempos', 'mejores']",0.090909091,0.090909091,0.045454545,0.045454545,0.090909091,0.045454545,0.090909091,0.045454545,0.136363636,0.090909091,0,1,0,0
5454,NEU,"Agradece todo, cada momento, cada situación, sea positiva o negativa, ya que la positiva nos hace felices y la negativa nos hace sabios","['Agradece', 'todo', 'cada', 'momento', 'cada', 'situación', 'sea', 'positiva', 'o', 'negativa', 'ya', 'que', 'la', 'positiva', 'nos', 'hace', 'felices', 'y', 'la', 'negativa', 'nos', 'hace', 'sabios']",0,0,0,0,0,0.086956522,0,0,0,0,0,0,1,0
